堍,tu4
堎,leng4
堑,qian4
堕,duo4,hui1
堖,nao3
堘,cheng2
堙,yin1
堝,guo1
堞,die2
堠,hou4
堡,bao3,bu3,pu4
堤,di1
堦,jie1
堧,ruan2
堩,geng4
堪,kan1
堯,yao2
堰,yan4
報,bao4
場,chang2,chang3
堵,du3
堶,tuo2
堽,gang1
堾,chun1
堿,jian3
塃,huang1
塄,leng2
塅,duan4
塆,wan1
塈,ji4
塊,kuai4
塋,ying2
塌,ta1
塍,cheng2
塏,kai3
塑,su4
塒,shi2
塔,da5,ta3
塕,weng3
塗,tu2
塘,tang2
塙,que4
塜,zhong3
塝,bang4
塞,sai1,sai4,se4
塢,wu4
塥,ge2
塨,gong1
填,tian2
塬,yuan2
塮,xie4
塱,lang3
塲,chang2,chang3
塵,chen2
塼,zhuan1
塽,shuang3
塾,shu2
墀,chi2
墁,man4
境,jing4
墅,shu4
墈,kan4
墉,yong1
墊,dian4
墐,jin4
墒,shang1
墓,mu4
墖,ta3
墘,qian2
墙,qiang2
墚,liang2
墜,zhui4
墝,qiao1
增,zeng1
墟,xu1
墠,shan4
墡,shan4
墦,fan2
墨,mo4
墩,dun1
墬,di4
墮,duo4
墰,tan2
墳,fen2
墶,da5
墻,qiang2
墼,ji1
墾,ke3n
壁,bi4
壄,ye3
壅,yong1
壇,tan2
壈,lan3
壋,dang4
壎,xun1
壑,he4
壓,ya1,ya4
壕,hao2
壖,ruan2
壘,lei3
壙,kuang4
壚,lu2
壜,tan2
壞,huai4
壟,long3
壠,long3
壢,li4
壤,rang3
壩,ba4
壪,wan1
士,shi4
壬,ren2
壮,zhuang4
壯,zhuang4
声,sheng1
壳,ke2,qiao4
壶,hu2
壸,kun3
壹,yi1
壺,hu2
壻,xu4
壼,kun3
壽,shou4
夀,shou4
处,chu3,chu4
备,bei4
复,fu4
夏,xia4
夐,xiong4
夒,nao2
夔,kui2
夕,xi1
外,wai4
夙,su4
多,duo1
夜,ye4
够,gou4
夠,gou4
夢,meng4
夤,yin2
夥,huo3
大,da4,dai4
天,tian1
太,tai4
夫,fu1,fu2
夬,guai4
夭,yao1
央,yang1
夯,ben4,hang1
失,shi1
头,tou2,tou5
夷,yi2
夸,kua1
夹,ga1,jia1,jia2
夺,duo2
夼,kuang3
夾,ga1,jia1,jia2
夿,ba1
奀,en1
奁,lian2
奂,huan4
奄,yan3
奅,pao4
奇,ji1,qi2
奈,nai4
奉,feng4
奋,fen4
奎,kui2
奏,zou4
奐,huan4
契,qi4,xie4
奓,zha1,zha4
奔,ben1,ben4
奕,yi4
奖,jiang3
套,tao4
奘,zang4,zhuang3
奚,xi1
奠,dian4
奡,ao4
奢,she1
奤,ha3,tai3
奥,ao4
奩,lian2
奪,duo2
奬,jiang3
奭,shi4
奮,fen4
奰,bi4
奲,duo3
女,nü3
奴,nu2
奶,nai3
奸,jian1
她,ta1
奼,cha4
好,hao3,hao4
妁,shuo4
如,ru2
妃,fei1
妄,wang4
妆,zhuang1
妇,fu4
妈,ma1
妊,ren4
妍,yan2
妒,du4
妓,ji4
妖,yao1
妗,jin4
妘,yun2
妙,miao4
妝,zhuang1
妞,niu1
妣,bi3
妤,yu2
妥,tuo3
妨,fang1,fang2
妩,wu3
妪,yu4
妫,gui1
妬,du4
妮,ni1
妯,zhou2
妲,da2
妹,mei4
妺,mo4
妻,qi1,qi4
妾,qie4
姁,xu3
姆,mu3
姊,zi3
始,shi3
姍,shan1
姐,jie3
姑,gu1
姒,si4
姓,xing4
委,wei1,wei3
姗,shan1
姘,pin1
姙,ren4
姚,yao2
姜,jiang1
姝,shu1
姞,ji2
姣,jiao1
姥,lao3,mu3
姦,jian1
姨,yi2
姪,zhi2
姬,ji1
姮,heng2
姱,kua1
姸,yan2
姹,cha4
姻,yin1
姽,gui3
姿,zi1
娀,song1
威,wei1
娃,wa2
娄,lou2
娅,ya4
娆,rao2,rao3
娇,jiao1
娈,luan2
娉,ping1
娌,li3
娑,suo1
娒,mei2
娓,wei3
娖,chuo4
娘,niang2
娜,na4,nuo2
娟,juan1
娠,shen1
娣,di4
娥,e2
娩,mian3,wan3
娬,wu3
娭,ai1,xi1
娱,yu2
娲,wa1
娴,xian2
娶,qu3
娼,chang1
娿,e1
婀,e1
婁,lou2
婆,po2
婉,wan3
婊,biao3
婕,jie2
婗,ni2
婚,hun1
婞,xing4
婢,bi4
婣,yin1
婦,fu4
婧,jing4
婪,lan2
婬,yin2
婭,ya4
婳,hua4
婴,ying1
婵,chan2
婶,shen3
婷,ting2
婺,wu4
婼,chuo4,ruo4
婾,tou1
婿,xu4
媒,mei2
媕,an1
媖,ying1
媚,mei4
媛,yuan2,yuan4
媟,xie4
媢,mao4
媧,wa1
媪,ao3
媭,xu1
媯,gui1
媲,pi4
媳,xi2
媵,ying4
媸,chi1
媾,gou4
媿,kui4
嫁,jia4
嫂,sao3
嫄,yuan2
嫉,ji2
嫋,niao3
嫌,xian2
嫏,lang2
嫒,ai4
嫔,pin2
嫕,yi4
嫖,piao2
嫗,yu4
嫘,lei2
嫚,man1,man4
嫛,yi1
嫜,zhang1
嫠,li2
嫡,di2
嫣,yan1
嫦,chang2
嫩,nen4
嫪,lao4
嫫,mo2
嫱,qiang2
嫳,pie4
嫵,wu3
嫺,xian2
嫽,liao2
嫿,hua4
嬀,gui1
嬈,rao2,rao3
嬉,xi1
嬋,chan2
嬌,jiao1
嬎,fan4
嬖,bi4
嬗,shan4
嬙,qiang2
嬛,huan2
嬡,ai4
嬪,pin2
嬭,nai3
嬲,niao3
嬴,ying2
嬷,ma1
嬸,shen3
嬾,lan3
孀,shuang1
孃,niang2
孌,luan2
子,zi3
孑,jie2
孓,jue2
孔,kong3
孕,yun4
孖,ma1
字,zi4
存,cun2
孙,sun1
孚,fu2
孛,bei4,bo2
孜,zi1
孝,xiao4
孟,meng4
孢,bao1
季,ji4
孤,gu1
孥,nu2
学,xue2
孩,hai2
孪,luan2
孫,sun1
孬,nao1
孰,shu2
孱,can4,chan2
孳,zi1
孵,fu1
學,xue2
孺,ru2
孼,nie4
孽,nie4
孿,luan2
宁,ning2,ning4
宂,rong3
它,ta1
宄,gui3
宅,zhai2
宇,yu3
守,shou3
安,an1
宋,song4
完,wan2
宏,hong2
宓,mi4
宕,dang4
宗,zong1
官,guan1
宙,zhou4
定,ding4
宛,wan3
宜,yi2
宝,bao3
实,shi2
宠,chong3
审,shen3
客,ke4
宣,xuan1
室,shi4
宥,you4
宦,huan4
宧,yi2
宪,xian4
宫,gong1
宬,cheng2
宭,qu2n
宰,zai3
害,hai4
宴,yan4
宵,xiao1
家,jia1,jia5,jie5
宸,chen2
容,rong2
宽,kuan1
宾,bin1
宿,su4,xiu3,xiu4
寀,cai3,cai4
寂,ji4
寃,yuan1
寄,ji4
寅,yin2
密,mi4
寇,kou4
富,fu4
寐,mei4
寒,han2
寓,yu4
寔,shi2
寖,jin4
寘,zhi4
寛,kuan1
寝,qin3
寞,mo4
察,cha2
寡,gua3
寢,qin3
寤,wu4
寥,liao2
實,shi2
寧,ning2,ning4
寨,zhai4
審,shen3
寫,xie3,xie4
寮,liao2
寯,jun4
寰,huan2
寱,yi4
寳,bao3
寵,chong3
寶,bao3
寸,cun4
对,dui4
寺,si4
寻,xin2,xun2
导,dao3
寿,shou4
封,feng1
射,she4
尅,ke4,kei1
将,jiang1,jiang4,qiang1
將,jiang1,jiang4,qiang1
專,zhuan1
尉,wei4,yu4
尊,zun1
尋,xin2,xun2
對,dui4
導,dao3
小,xiao3
少,shao3,shao4
尔,er3
尕,ga3
尖,jian1
尗,shu1
尘,chen2
尚,shang4
尜,ga2
尝,chang2
尟,xian3
尠,xian3
尢,you2
尤,you2
尥,liao4
尧,yao2
尨,mang2,meng2
尬,ga4
就,jiu4
尲,gan1
尴,gan1
尵,tui2
尷,gan1
尸,shi1
尹,yin3
尺,che3,chi3
尻,kao1
尼,ni2
尽,jin3,jin4
尾,wei3,yi3
尿,niao4,sui1
局,ju2
屁,pi4
层,ceng2
屃,xi4
屄,bi1
居,ju1
屆,jie4
屈,qu1
屉,ti4
届,jie4
屋,wu1
屌,diao3
屍,shi1
屎,shi3
屏,bing3,ping2
屐,ji1
屑,xie4
展,zhan3
屙,e1
屜,ti4
属,shu3,zhu3
屟,xie4
屠,tu2
屡,lü3
屢,lü3
屣,xi3
層,ceng2
履,lü3
屦,ju4
屧,xie4
屨,ju4
屩,jue1
屬,shu3,zhu3
屭,xi4
屯,tun2,zhun1
山,shan1
屹,ge1,yi4
屺,qi3
屼,wu4
屾,shen1
屿,yu3
岁,sui4
岂,qi3
岈,ya2
岌,ji2
岍,qian1
岐,qi2
岑,cen2
岔,cha4
岖,qu1
岗,gang1,gang3
岘,xian4
岙,ao4
岚,lan2
岛,dao3
岜,ba1
岞,zuo4
岡,gang1
岢,ke3
岣,gou3
岧,tiao2
岩,yan2
岫,xiu4
岬,jia3
岭,ling3
岱,dai4
岳,yue4
岵,hu4
岷,min2
岸,an4
岹,tiao2
岽,dong1
岾,han4
岿,kui1
峁,mao3
峂,tong2
峃,xue2
峄,yi4
峇,ba1
峋,xun2
峒,dong4,tong2
峕,shi2
峙,shi4,zhi4
峡,xia2
峣,yao2
峤,jiao4,qiao2
峥,zheng1
峦,luan2
峧,jiao1
峨,e2
峩,e2
峪,yu4
峬,bu1
峭,qiao4
峯,feng1
峰,feng1
峱,nao2
島,dao3
峻,jun4
峽,xia2
崀,lang4
崁,kan4
崂,lao2
崃,lai2
崄,xian3
崆,kong1
崇,chong2
崍,lai2
崎,qi2
崑,kun1
崒,zu2
崔,cui1
崕,ya2
崖,ya2
崗,gang3
崙,lun2
崚,leng2
崛,jue2
崞,guo1
崟,yin2
崤,xiao2
崦,yan1
崧,song1
崩,beng1
崪,zu2
崬,dong1
崭,zhan3
崮,gu4
崯,yin2
崴,wai3,wei1
崽,zai3
嵇,ji1
嵊,sheng4
嵋,mei2
嵌,kan4,qian4
嵎,yu2
嵒,yan2
嵖,cha2
嵗,sui4
嵘,rong2
嵚,qin1
嵛,yu2
嵝,lou3
嵩,song1
嵫,zi1
嵬,wei2
嵯,cuo2
嵲,nie4
嵽,die2
嶁,lou3
嶂,zhang4
嶅,ao2
嶇,qu1
嶍,xi2
嶒,ceng2
嶓,bo1
嶕,jiao1
嶗,lao2
嶙,lin2
嶝,deng4
嶠,jiao4,qiao2
嶢,yao2
嶧,yi4
嶨,xue2
嶩,nao2
嶮,xian3
嶰,xie4
嶲,xi1
嶴,ao4
嶷,yi2
嶸,rong2
嶺,ling3
嶼,yu3
嶽,yue4
巅,dian1
巇,xi1
巉,chan2
巋,kui1
巍,wei1
巎,nao2
巒,luan2
巖,yan2
巘,yan3
川,chuan1
州,zhou1
巠,jing1
巡,xun2
巢,chao2
工,gong1
左,zuo3
巧,qiao3
巨,ju4
巩,gong3
巫,wu1
差,cha1,cha4,chai1,chai4,ci1
巯,qiu2
巰,qiu2
己,ji3
已,si4,yi3
巳,si4
巴,ba1
巵,zhi1
巷,hang4,xiang4
巽,xun4
巾,jin1
帀,za1
币,bi4
市,fu2,shi4
布,bu4
帅,shuai4
帆,fan1
师,shi1
帊,pa4
帋,zhi3
希,xi1
帏,wei2
帐,zhang4
帑,tang3
帔,pei4
帕,pa4
帖,tie1,tie3,tie4
帘,lian2
帙,zhi4
帚,zhou3
帛,bo2
帜,zhi4
帝,di4
帡,ping2
帣,juan3,juan4
帥,shuai4
带,dai4
帧,zheng4
帨,shui4
帩,qiao4
師,shi1
帬,qu2n
席,xi2
帮,bang1
帱,chou2,dao4
帳,zhang4
帵,wan1
帶,dai4
帷,wei2
常,chang2
帻,ze2
帼,guo2
帽,mao4
幂,mi4
幃,wei2
幄,wo4
幅,fu2
幈,ping2
幌,huang3
幎,mi4
幔,man4
幕,mu4
幖,biao1
幗,guo2
幛,zhang4
幞,fu2
幟,zhi4
幠,hu1
幡,fan1
幢,chuang2,zhuang4
幣,bi4
幧,qiao1
幪,meng2
幫,bang1
幬,chou2,dao4
幮,chu2
幰,xian3
幱,lan2
干,gan1,gan4
平,ping2
年,nian2
并,bing1,bing4
幸,xing4
幹,gan4
幺,yao1
幻,huan4
幼,you4
幽,you1
幾,ji1,ji3
广,an1,guang3
庀,pi3
庄,zhuang1
庆,qing4
庇,bi4
床,chuang2
庋,gui3
序,xu4
庐,lu2
庑,wu3
库,ku4
应,ying1,ying4
底,de5,di3
庖,pao2
店,dian4
庙,miao4
庚,geng1
府,fu3
庞,pang2
废,fei4
庠,xiang2
庤,zhi4
庥,xiu1
度,du4,duo2
座,zuo4
庪,gui3
庭,ting2
庯,bu1
庳,bi4
庵,an1
庶,shu4
康,kang1
庸,yong1
庹,tuo3
庼,qing3
庽,yu4
庾,yu3
廁,ce4,si5
廂,xiang1
廄,jiu4
廆,gui1,wei3
廈,sha4,xia4
廉,lian2
廊,lang2
廋,sou1
廐,jiu4
廑,jin3,qin2
廒,ao2
廓,kuo4
廕,yin4
廖,liao4
廙,yi4
廚,chu2
廛,chan2
廝,si1
廟,miao4
廠,chang3
廡,wu3
廢,fei4
廣,guang3
廨,xie4
廩,lin3
廪,lin3
廬,lu2
廳,ting1
廵,xun2
延,yan2
廷,ting2
廸,di2
廹,pai3,po4
建,jian4
廻,hui2
廼,nai3
廿,nian4
开,kai1
弁,bian4
异,yi4
弃,qi4
弄,long4,nong4
弆,ju3
弇,yan3
弈,yi4
弊,bi4
弋,yi4
弌,yi1
弍,er4
弎,san1
式,shi4
弑,shi4
弓,gong1
弔,diao4
引,yin3
弗,fu2
弘,hong2
弛,chi2
弟,di4
张,zhang1
弢,tao1
弥,mi2
弦,xian2
弧,hu2
弨,chao1
弩,nu3
弪,jing4
弭,mi3
弮,quan1
弯,wan1
弱,ruo4
張,zhang1
弶,jiang4
強,jiang4,qiang2,qiang3
弸,peng2
弹,dan4,tan2
强,jiang4,qiang2,qiang3
弻,bi4
弼,bi4
彀,gou4
彄,kou1
彆,bie4
彈,dan4,tan2
彉,guo1
彊,jiang4,qiang2,qiang3
彌,mi2
彍,guo1
彎,wan1
归,gui1
当,dang1,dang4
录,lu4
彖,tuan4
彗,hui4
彘,zhi4
彙,hui4
彜,yi2
彝,yi2
彟,yue1
彠,yue1
形,xing2
彤,tong2
彦,yan4
彧,yu4
彩,cai3
彪,biao1
彫,diao1
彬,bin1
彭,peng2
彰,zhang1
影,ying3
彳,chi4
彷,fang3,pang2
役,yi4
彻,che4
彼,bi3
彿,fu2
往,wang3,wang4
征,zheng1
徂,cu2
径,jing4
待,dai1,dai4
徇,xun4
很,hen3
徉,yang2
徊,huai2,hui2
律,lü4
後,hou4
徐,xu2
徑,jing4
徒,tu2
徕,lai2,lai4
得,de2,de5,dei3
徘,pai2
徙,xi3
徛,ji4
徜,chang2
從,cong1,cong2
徠,lai2,lai4
御,yu4
徧,bian4
徨,huang2
復,fu4
循,xun2
徬,pang2
徭,yao2
微,wei1
徯,xi1
徵,zheng1,zhi3
德,de2
徹,che4
徼,jiao3,jiao4
徽,hui1
心,xin1
必,bi4
忆,yi4
忉,dao1
忌,ji4
忍,ren3
忏,chan4
忐,tan3
忑,te4
忒,te4,tei1,tui1
忓,gan1
忖,cun3
志,zhi4
忘,wang2,wang4
忙,mang2
忝,tian3
忞,min2
忠,zhong1
忡,chong1
忣,ji2
忤,wu3
忧,you1
忨,wan4
忪,song1,zhong1
快,kuai4
忭,bian4
忮,zhi4
忱,chen2
忳,tun2
念,nian4
忷,xiong1
忸,niu3
忺,xian1
忻,xin1
忼,kang1
忽,hu1
忾,kai4
忿,fen4
怀,huai2
态,tai4
怂,song3
怃,wu3
怄,ou4
怅,chang4
怆,chuang4
怊,chao1
怍,zuo4
怎,zen3
怏,yang4
怒,nu4
怔,zheng1,zheng4
怕,pa4
怖,bu4
怙,hu4,tie1
怛,da2
怜,lian2
思,sai1,si1
怠,dai4
怡,yi2
急,ji2
怦,peng1
性,xing4
怨,yuan4
怩,ni2
怪,guai4
怫,fu2
怯,qie4
怱,cong1
怳,huang3
怵,chu4
怹,tan1
总,zong3
怼,dui4
怿,yi4
恁,nen4,nin2
恂,xun2
恃,shi4
恆,heng2
恇,kuang1
恉,zhi3
恋,lian4
恍,huang3
恐,kong3
恒,heng2
恓,xi1
恕,shu4
恙,yang4
恚,hui4
恝,jia2
恟,xiong1
恠,guai4
恢,hui1
恣,zi4
恤,xu4
恥,chi3
恧,nü4
恨,hen4
恩,en1
恪,ke4
恫,dong4,tong1
恬,tian2
恭,gong1
息,xi1
恰,qia4
恳,ke3n
恶,e3,e4,wu1,wu4
恸,tong4
恹,yan1
恺,kai3
恻,ce4
恼,nao3
恽,yun4
恿,yong3
悂,pi1
悃,kun3
悄,qiao1,qiao3
悉,xi1
悌,ti4
悍,han4
悒,yi4
悔,hui3
悖,bei4
悚,song3
悛,quan1
悝,kui1,li3
悞,wu4
悟,wu4
悠,you1
悢,liang4
患,huan4
悤,cong1
悦,yue4
您,nin2
悫,que4
悬,xuan2
悭,qian1
悯,min3
悱,fei3
悲,bei1
悴,cui4
悵,chang4
悸,ji4
悻,xing4
悼,dao4
悽,qi1
悾,kong1
惄,ni4
情,qing2
惆,chou2
惇,dun1
惊,jing1
惋,wan3
惎,ji4
惑,huo4
惓,quan2
惕,ti4
惘,wang3
惙,chuo4
惚,hu1
惛,hun1
惜,xi1
惝,chang3,tang3
惟,wei2
惠,hui4
惡,e3,e4,wu1,wu4
惦,dian4
惧,ju4
惨,can3
惩,cheng2
惪,de2
惫,bei4
惬,qie4
惭,can2
惮,dan4
惯,guan4
惰,duo4
惱,nao3
想,xiang3
惴,zhui4
惶,huang2
惷,chun3
惸,qiong2
惹,re3
惺,xing1
惼,bian3
惽,min3
愀,qiao3
愁,chou2
愆,qian1
愈,yu4
愉,yu2
愊,bi4
愍,min3
愎,bi4
意,yi4
愐,mian3
愒,kai4
愔,yin1
愕,e4
愙,ke4
愚,yu2
愛,ai4
愜,qie4
感,gan3
愠,yun4
愣,leng4
愤,fen4
愦,kui4
愧,kui4
愨,que4
愫,su4
愬,su4
愴,chuang4
愷,kai3
愾,kai4
愿,yuan4
慁,hun4
慂,yong3
慄,li4
慇,yin1
慈,ci2
慊,qian4,qie4
態,tai4
慌,huang1
慎,shen4
慑,she4
慓,piao1
慕,mu4
慘,can3
慙,can2
慜,min3
慝,te4
慟,tong4
慠,ao4
慢,man4
慤,que4
慥,zao4
慧,hui4
慨,kai3
慪,ou4
慫,song3
慭,yin4
慮,lü4
慰,wei4
慳,qian1
慴,she4
慵,yong1
慶,qing4
慷,kang1
慼,qi1
慾,yu4
憂,you1
憃,chong1
憇,qi4
憊,bei4
憋,bie1
憎,zeng1
憐,lian2
憑,ping2
憓,hui4
憔,qiao2
憖,yin4
憙,xi1
憚,dan4
憝,dui4
憧,chong1
憨,han1
憩,qi4
憬,jing3
憭,liao3
憮,wu3
憯,can3
憱,cu4
憲,xian4
憶,yi4
憷,chu4
憹,nao2
憾,han4
懁,xuan1
懂,dong3
懃,qin2
懆,cao3
懇,ke3n
懈,xie4
應,ying1,ying4
懊,ao4
懋,mao4
懌,yi4
懍,lin3
懑,men4
懒,lan3
懔,lin3
懕,yan1
懜,meng3
懟,dui4
懣,men4
懦,nuo4
懨,yan1
懲,cheng2
懵,meng3
懷,huai2
懸,xuan2
懺,chan4
懼,ju4
懽,huan1
懾,she4
懿,yi4
戀,lian4
戆,gang4,zhuang4
戈,ge1
戉,yue4
戊,wu4
戋,jian1
戌,qu5,xu1
戍,shu4
戎,rong2
戏,hu1,xi4
成,cheng2
我,wo3
戒,jie4
戔,jian1
戕,qiang1
或,huo4
戗,qiang1,qiang4
战,zhan4
戚,qi1
戛,jia2
戞,jia2
戟,ji3
戡,kan1
戢,ji2
戣,kui2
戤,gai4
戥,deng3
戧,qiang1,qiang4
截,jie2
戬,jian3
戮,lu4
戯,hu1,xi4
戰,zhan4
戲,hu1,xi4
戳,chuo1
戴,dai4
户,hu4
戹,e4
戽,hu4
戾,li4
房,fang2
所,suo3
扁,bian3,pian1
扃,jiong1
扅,yi2
扆,yi3
扇,shan1,shan4
扈,hu4
扉,fei1
扊,yan3
手,shou3
才,cai2
扎,za1,zha1,zha2
扑,pu1
扒,ba1,pa2
打,da2,da3
扔,reng1
托,tuo1
扛,gang1,kang2
扞,gan3,han4
扠,cha1
扣,kou4
扤,wu4
扦,qian1
执,zhi2
扩,kuo4
扪,men2
扫,sao3,sao4
扬,yang2
扭,niu3
扮,ban4
扯,che3
扰,rao3
扳,ban1,pan1
扶,fu2
批,pi1
扺,zhi3
扼,e4
扽,den4
找,zhao3
承,cheng2
技,ji4
抃,bian4
抄,chao1
抆,wen3
抈,yue4
抉,jue2
把,ba3,ba4
抏,wan2
抑,yi4
抒,shu1
抓,zhua1
抔,pou2
投,tou2
抖,dou3
抗,kang4
折,she2,zhe1,zhe2
抚,fu3
抛,pao1
抝,ao3,ao4,niu4
抟,tuan2
抠,kou1
抡,lun1,lun2
抢,qiang1,qiang3
护,hu4
报,bao4
抨,peng1
披,pi1
抬,tai2
抱,bao4
抴,ye4
抵,di3
抶,chi4
抹,ma1,mo3,mo4
抻,chen1
押,ya1
抽,chou1
抿,min3
拂,fu2
拃,zha3
拄,zhu3
担,dan1,dan3,dan4
拆,ca1,chai1
拇,mu3
拈,nian1
拉,la1,la2,la3,la4
拊,fu3
拋,pao1
拌,ban4
拍,pai1
拎,lin1
拏,na2
拐,guai3
拑,qian2
拒,ju4
拓,ta4,tuo4
拔,ba2
拕,tuo1
拖,tuo1
拗,ao3,ao4,niu4
拘,ju1
拙,zhuo1
拚,pan4,pin1
招,zhao1
拜,bai4
拟,ni3
拢,long3
拣,jian3
拤,qia2
拥,yong1
拦,lan2
拧,ning2,ning3,ning4
拨,bo1
择,ze2,zhai2
括,gua1,kuo4
拭,shi4
拮,jie2
拯,zheng3
拱,gong3
拳,quan2
拴,shuan1
拶,za1,zan3
拷,kao3
拼,pin1
拽,ye4,zhuai1,zhuai4
拾,shi2
拿,na2
持,chi2
挂,gua4
指,zhi1,zhi2,zhi3
挈,qie4
按,an4
挎,kua4
挐,na2
挑,tiao1,tiao3
挓,zha1
挖,wa1
挚,zhi4
挛,luan2
挜,ya4
挝,wo1,zhua1
挞,ta4
挟,jia1,xie2
挠,nao2
挡,dang3,dang4
挢,jiao3
挣,zheng1,zheng4
挤,ji3
挥,hui1
挦,xian2
挨,ai1,ai2
挩,tuo1
挪,nuo2
挫,cuo4
振,zhen4
挱,sa1,sha1,suo1
挲,sa1,sha1,suo1
挶,ju1
挹,yi4
挺,ting3
挼,rua2,ruo2
挽,wan3
挾,xie2
捂,wu2,wu3
捃,jun4
捄,jiu4
捅,tong3
捆,kun3
捉,zhuo1
捋,lü3,luo1
捌,ba1
捍,han4
捎,shao1,shao4
捏,nie1
捐,juan1
捕,bu3
捘,zun4
捞,lao1
损,sun3
捡,jian3
换,huan4
捣,dao3
捦,qin2
捧,peng3
捨,she3
捩,lie4
捭,bai3
据,ju1,ju4
捯,dao2
捱,ai2
捲,juan3
捴,zong3
捵,chen1
捶,chui2
捷,jie2
捺,na4
捻,nian3
捽,zuo2
掀,xian1
掂,dian1
掃,sao3,sao4
掄,lun1,lun2
掆,gang1
掇,duo1
授,shou4
掉,diao4
掊,pou2,pou3
掌,zhang3
掎,ji3
掏,tao1,tao2
掐,qia1
排,pai2,pai3
掖,ye1,ye4
掗,ya4
掘,jue2
掛,gua4
掞,shan4
掠,lüe3,lüe4
採,cai3
探,tan4
掣,che4
接,jie1
控,kong4
推,tui1
掩,yan3
措,cuo4
掫,zhou1
掬,ju1
掭,tian4
掮,qian2
掯,ke4n
掰,bai1
掱,pa2
掳,lu3
掴,guai1,guo2
掷,zhi1,zhi4
掸,dan3,shan4
掺,can4,chan1,shan3
掼,guan4
掽,peng4
掾,yuan4
揀,jian3
揃,jian3
揄,yu2
揅,yan2
揆,kui2
揈,hong1
揉,rou2
揌,sai1
揍,zou4
揎,xuan1
描,miao2
提,di1,ti2
插,cha1
揕,zhen4
揖,yi1
揚,yang2
揜,yan3
揞,an3
揠,ya4
握,wo4
揢,ke2
揣,chuai1,chuai3,chuai4
揦,la2
揩,kai1
揪,jiu1
揭,jie1
揲,die2,she2
揳,xie1
援,yuan2
揶,ye2
揸,zha1
揹,bei1
揻,wei1
揽,lan3
揾,wen4
揿,qin4
搀,chan1
搁,ge1,ge2
搂,lou1,lou3
搅,jiao3
搆,gou4
搇,qin4
搉,que4
搊,chou1
搋,chuai1
搌,zhan3
搏,bo2
搐,chu4
搒,bang4,peng2
搓,cuo1
搔,sao1
搕,ke1
搗,dao3
搛,jian1
搜,sou1
搞,gao3
搠,shuo4
搡,sang3
搢,jin4
搤,e4
搥,chui2
搦,nuo4
搧,shan1
搨,ta4
搩,zha3
搪,tang2
搬,ban1
搭,da1
搯,tao1
搰,hu2
搳,hua2
搴,qian1
搶,qiang1,qiang3
携,xie2
搽,cha2
搾,zha4
搿,ge2
摀,wu3
摁,en4
摄,she4
摅,shu1
摆,bai3
摇,yao2
摈,bin4
摊,tan1
摋,sa4,sha1
摑,guai1,guo2
摒,bing3,bing4
摔,shuai1
摘,zhai1
摛,chi1
摞,luo4
摟,lou1,lou3
摠,zong3
摣,zha1
摧,cui1
摩,ma1,mo2
摭,zhi2
摯,zhi4
摳,kou1
摴,chu1
摶,tuan2
摸,mo1,mo2
摹,mo2
摺,zhe2
摻,can4,chan1,shan3
摽,biao1,biao4
撂,liao4
撄,ying1
撅,jue1
撇,pie1,pie3
撈,lao1
撉,dun1
撏,xian2
撐,cheng1
撑,cheng1
撒,sa1,sa3
撓,nao2
撕,si1
撖,han4
撙,zun3
撚,nian3
撝,hui1
撞,zhuang4
撟,jiao3
撢,dan3
撣,dan3,shan4
撤,che4
撥,bo1
撦,che3
撧,jue1
撨,fu3
撩,liao1,liao2,liao4
撬,qiao4
播,bo1
撮,cuo1,zuo3
撰,zhuan4
撲,pu1
撴,dun1
撵,nian3
撷,xie2
撸,lu1
撺,cuan1
撻,ta4
撼,han4
撽,qiao4
撾,wo1,zhua1
撿,jian3
擀,gan3
擁,yong1
擂,lei1,lei2,lei4
擄,lu3
擅,shan4
擇,ze2,zhai2
擊,ji1
擋,dang3,dang4
操,cao1
擎,qing2
擐,huan4
擒,qin2
擓,kuai3
擔,dan1,dan4
擕,xie2
擖,ka1
擗,pi3
擘,bai1,bo4
據,ju4
擞,sou3,sou4
擠,ji3
擡,tai2
擢,zhuo2
擣,dao3
擤,xing3
擦,ca1
擧,ju3
擩,ru3
擬,ni3
擯,bin4
擰,ning2,ning3,ning4
擲,zhi1,zhi4
擴,kuo4
擺,bai3
擻,sou3,sou4
擾,rao3
擿,ti1,zhi4
攀,pan1
攄,shu1
攉,huo1
攏,long3
攒,cuan2,zan3
攔,lan2
攘,rang3
攙,chan1
攛,cuan1
攜,xie2
攝,she4
攟,jun4
攣,luan2
攤,tan1
攥,zuan4
攧,dian1
攩,dang3
攪,jiao3
攫,jue2
攬,lan3
攮,nang3
支,zhi1
攲,qi1
收,shou1
攷,kao3
攸,you1
改,gai3
攻,gong1
攽,ban1
放,fang4
政,zheng4
敁,dian1
敂,kou4
敃,min3
故,gu4
效,xiao4
敉,mi3
敌,di2
敍,xu4
敏,min3
救,jiu4
敔,yu3
敕,chi4
敖,ao2
敘,xu4
教,jiao1,jiao4
敚,duo2
敛,lian3
敝,bi4
敞,chang3
敠,duo1
敢,gan3
散,san3,san4
敦,dui4,dun1
敨,tou3
敩,xiao4,xue2
敫,jiao3
敬,jing4
敭,yang2
数,shu3,shu4,shuo4
敲,qiao1
整,zheng3
敵,di2
敷,fu1
數,shu3,shu4,shuo4
敺,qu1
斂,lian3
斃,bi4
斅,xiao4,xue2
